Sample_ID,Attack_Success,Original_Label,Clean_Prediction,Adv_Prediction,Clean_Input_Trace,Adv_Input_Trace,Clean_Param_Trace,Adv_Param_Trace
323,True,996,996,328,-4.69583044052124,-3246.859765625,503.3120056152344,-373299.175
324,True,873,873,906,-415.39517364501955,-2704.7914306640623,1735.0931030273437,-308943.9
325,True,964,964,572,2123.017027282715,-2463.0350708007813,84044.68359375,-318870.4125
326,True,889,889,702,-613.7672576904297,-3466.4066650390623,-11045.948889160156,-353794.525
327,True,181,181,200,21.77144718170166,-1825.9886840820313,448.87030029296875,-280270.928125
328,True,546,546,641,-247.88024291992187,-3527.0833740234375,1244.576953125,-433429.01875
329,True,451,451,818,86.53780422210693,-3976.1299560546877,12625.26796875,-692349.8125
330,True,136,136,132,-23.89857177734375,-3574.0304443359373,-3328.5682739257813,-454677.3625
331,True,973,973,113,628.1669036865235,-2689.8210205078126,70996.8390625,-384384.8125
332,True,273,273,161,9.087016296386718,-4153.477124023438,-21226.719140625,-387582.85625
333,True,821,821,435,380.5153121948242,-4879.5591796875,-1141.9380310058593,-491379.11875
334,True,81,81,92,187.83725614547728,-2540.8608520507814,7636.02880859375,-258486.59375
335,True,298,298,84,-549.2847732543945,-2015.4874633789063,-35631.559375,-214815.309375
336,True,999,999,741,-10679.050659179688,-3114.42353515625,-126386.3125,-337819.7875
337,True,257,257,189,585.97900390625,-2788.65439453125,-40322.28212890625,-322949.13125
338,True,649,649,748,368.47617797851564,-4393.0259765625,9304.63037109375,-319479.375
339,True,513,513,585,-11829.397021484376,-4689.2088623046875,-92024.1005859375,-476915.49375
340,True,683,683,819,190.23915100097656,-2739.98544921875,-1200.381982421875,-386051.8375
341,True,902,902,910,699.6467132568359,-3506.743408203125,25022.67109375,-375851.3625
342,True,406,406,787,162.3454074859619,-4204.07109375,12533.37734375,-610526.975
343,True,992,992,113,-21.291844367980957,-2246.7993774414062,-2621.0608642578127,-465666.83125
344,True,417,417,900,-115.01171417236328,-6606.99462890625,-6379.83212890625,-528767.7375
345,True,325,325,79,78.4962953567505,-2494.5532470703124,4436.31484375,-311259.5
346,True,29,29,321,221.83831977844238,-2263.3148803710938,1276.2069763183595,-132377.525
347,True,555,555,655,-245.9170654296875,-2540.5559326171874,-10490.9486328125,-528179.14375
348,True,103,103,828,-74.27763519287109,-2416.83466796875,7874.8302734375,-161461.753125
349,True,994,994,394,24.173689222335817,-1616.258984375,-1648.176220703125,-361862.725
350,True,350,350,741,16.448190927505493,-1494.3414794921875,258.1492156982422,-544056.1
351,True,402,402,683,235.4092559814453,-3025.2943603515623,3633.4822265625,-266461.421875
352,True,486,486,593,45.976417541503906,-3005.7744873046877,8644.12861328125,-438293.8625
353,True,113,113,528,-75.93267517089843,-4416.52197265625,8385.5755859375,-438750.36875
354,True,789,789,700,-284.4132965087891,-3842.94619140625,4364.654833984375,-285155.196875
355,True,437,437,835,3556.549072265625,-5103.993896484375,30467.761328125,-478107.525
356,True,878,878,632,-543.710540008545,-2885.80576171875,-6409.29951171875,-236177.13125
357,True,927,927,631,93.34474697113038,-2180.70732421875,1727.7414794921874,-277537.51875
358,True,101,101,640,-277.3716735839844,-4611.187084960938,-9329.9078125,-443183.05625
359,True,440,440,710,11.865633392333985,-4055.9487060546876,19202.49208984375,-226904.065625
360,True,143,143,851,125.81582946777344,-3171.04619140625,-5647.67119140625,-309245.975
361,True,672,672,496,8.950482177734376,-1683.3606323242188,1902.348193359375,-62922.659375
362,True,577,577,506,-1130.967510986328,-4855.958325195313,-11644.536328125,-310515.925
363,True,561,561,569,-16.45554599761963,-1853.115185546875,-2563.8670043945312,-420716.14375
364,True,448,448,640,208.3004135131836,-2501.7856201171876,10216.4291015625,-641647.9625
365,True,883,883,737,107.1473258972168,-4391.14453125,-3537.9107666015625,-258348.1625
366,True,336,336,340,64.39925193786621,-1624.5746215820313,-9.83135986328125,-272877.7125
367,True,790,790,692,239.87229232788087,-4911.730151367187,-6234.999560546875,-531376.4125
368,True,298,298,84,-358.01319580078126,-2756.451953125,11284.69482421875,-179068.465625
369,True,692,692,498,-198.85565185546875,-4815.791162109375,-81062.68203125,-521506.2
370,True,31,31,329,25.154150009155273,-2190.0797729492188,1009.37509765625,-212634.471875
371,True,690,690,512,83.19365310668945,-3224.3357421875,-4446.463134765625,-405066.5125
372,True,229,229,192,165.06923446655273,-3111.6433837890627,-6549.91611328125,-253849.26875
373,True,165,165,171,-957.1741973876954,-3084.857080078125,-41791.98359375,-357262.8375
374,True,594,594,615,-36.33637800216675,-2801.44248046875,9718.2966796875,-580640.0375
375,True,815,815,325,-50.52930765151977,-2387.4765380859376,6652.457373046875,-466111.76875
376,True,204,204,285,61.387044525146486,-2551.106982421875,1477.8982666015625,-337814.15625
377,True,220,220,852,53.205511474609374,-5261.869287109375,-13565.2443359375,-573033.85
378,True,364,364,947,-410.6967067718506,-2385.186669921875,-6983.333093261719,-298916.53125
379,True,930,930,509,101.06463088989258,-2108.112548828125,1434.11630859375,-330797.94375
380,True,242,242,227,275.99947662353514,-1509.5150024414063,9887.3212890625,-201193.46875
381,True,245,245,176,144.80180730819703,-2841.27236328125,650.1627563476562,-324211.80625
382,True,262,262,261,-101.00899124145508,-1557.9741821289062,-6107.880541992187,-115187.39375
383,True,996,996,390,32.85749793052673,-1685.728564453125,2811.22236328125,-416551.3375
384,True,539,539,815,-192.59667472839357,-1328.9399963378905,-9429.2259765625,-115011.8109375
385,True,951,951,790,712.7477478027344,-2628.7529541015624,62430.603125,-573645.65
386,True,365,365,916,150.62967109680176,-3229.239111328125,4121.302709960937,-272080.765625
387,True,880,880,671,6.009297704696655,-2303.3899536132812,294.1022003173828,-174766.70625
388,True,640,640,868,-11.486574459075928,-2822.1341552734375,246.84976806640626,-342400.6125
389,True,340,340,473,36.47211055755615,-4513.641918945313,3225.957879638672,-415709.0875
390,True,887,887,879,70.93583555221558,-1993.4736572265624,1690.414892578125,-165790.821875
391,True,145,145,94,59.79472274780274,-4561.14267578125,29286.17265625,-600600.5125
392,True,983,983,2,303.20552215576174,-4883.793408203125,1267.502880859375,-336641.84375
393,True,820,820,575,1006.9776550292969,-4672.28740234375,36797.32421875,-457921.625
394,True,156,156,256,169.36061782836913,-2337.392626953125,8341.270703125,-326272.69375
395,True,211,211,247,-186.68418731689454,-3826.3986572265626,-1247.6546447753906,-264341.64375
396,True,969,969,473,-1246.4046142578125,-2540.78974609375,21059.103515625,-548300.675
397,True,136,136,128,12.845513725280762,-3579.595556640625,408.804052734375,-413131.70625
398,True,990,990,722,-29.315950012207033,-6046.6599609375,-8054.62548828125,-566502.65
399,True,765,765,559,33.55619006156921,-4167.950463867188,-6048.816357421875,-515264.2125
400,True,253,253,209,236.70972290039063,-2378.988525390625,6428.086279296875,-221978.215625
401,True,76,76,113,23.705773067474365,-2304.0026123046873,353.9724151611328,-278801.39375
402,True,184,184,259,-452.257999420166,-3685.736376953125,16749.81328125,-211602.628125
403,True,941,941,987,-29.9265380859375,-1667.502783203125,7815.6287109375,-252598.16875
404,True,371,371,287,39.70779647827148,-2189.233923339844,2601.458154296875,-322937.275
405,True,380,380,202,126.01447219848633,-2118.104296875,2702.2099426269533,-228999.303125
406,True,534,534,781,-56.51826438903809,-4378.9368896484375,2550.5436767578126,-503615.28125
407,True,94,94,92,234.11481399536132,-4378.586474609375,309.5729248046875,-247270.60625
408,True,266,266,185,530.1582672119141,-1793.5703247070312,8930.5037109375,-135936.3859375
409,True,666,666,567,141.76246795654296,-2421.0720947265627,-21532.119140625,-246513.834375
410,True,397,397,911,-141.8398159980774,-8116.29609375,7754.18193359375,-452444.5
411,True,194,194,153,-60.006136131286624,-2137.0883544921876,2099.171984863281,-246906.440625
412,True,417,417,882,-204.2259666442871,-6549.28447265625,203.39137573242186,-411839.89375
413,True,125,125,815,-44.73099002838135,-2206.2730102539062,-5885.94560546875,-371444.0875
414,True,559,559,485,657.0960754394531,-4287.9256591796875,2972.73974609375,-248740.29375
415,True,596,596,503,-1137.4696716308595,-3967.3599853515625,-5185.413232421875,-760250.7375
416,True,777,777,772,314.60407943725585,-4278.364428710937,16726.32197265625,-544998.8875
417,True,895,895,904,139.18528671264647,-3946.062939453125,-990.5853515625,-338522.1
418,True,566,566,558,251.16903190612794,-1525.7191650390625,71784.5265625,-424394.78125
419,True,316,316,308,69.78170738220214,-6316.851416015625,-10875.53125,-453047.51875
420,True,932,932,396,47.19736518859863,-4654.7593994140625,-31593.3,-803309.175
421,True,102,102,93,-9.395889043807983,-835.3500122070312,1690.4777038574218,-621468.775
422,True,280,280,337,64.73143405914307,-4232.596337890625,-1689.4426147460938,-382384.575
423,True,397,397,52,143.6750175476074,384.17725830078126,-526.764208984375,-247117.65
424,True,933,933,809,-11.183544921875,-2584.4113037109373,-3892.5181640625,-212725.3
425,True,351,351,355,248.58860626220704,-2958.6355712890627,22290.0501953125,-285013.221875
426,True,43,43,53,28.398199319839478,-1856.5357666015625,-211.1704833984375,-307414.8625
427,True,752,752,879,1364.4706481933595,-6960.5498046875,7439.848413085938,-644164.6125
428,True,820,820,908,-27.281892585754395,-2899.667041015625,5452.8990234375,-342541.23125
429,True,855,855,487,-344.297509765625,-3956.7887939453126,1760.5295654296874,-556000.45
430,True,135,135,13,90.0521104812622,-2106.390344238281,4481.837744140625,-349214.66875
431,True,839,839,893,49.58193817138672,-1726.1134033203125,1911.2841430664062,-322758.35625
432,True,622,622,678,147.98170204162597,-3368.6181060791014,-9676.6146484375,-473947.5125
433,True,417,417,892,-693.7150817871094,-9504.534033203125,-20933.4859375,-664533.975
434,True,681,681,482,3552.574182128906,-6458.61669921875,9171.73408203125,-303539.0125
435,True,179,179,168,47.97668561935425,-902.5333862304688,-5966.5107421875,-325044.14375
436,True,416,416,602,185.9457633972168,-2516.633251953125,28081.00234375,-265699.590625
437,True,66,66,679,4734.12763671875,-7185.462744140625,42033.021875,-473040.03125
438,True,522,522,954,2.3352575302124023,-2553.7669189453127,244.95960693359376,-553390.625
439,True,234,234,171,445.3650207519531,-3675.3526123046877,76848.58671875,-392840.54375
440,True,683,683,636,705.9342758178711,-4430.3980712890625,6671.181777954102,-443288.99375
441,True,479,479,535,2.2183399200439453,-2997.7917724609374,3838.3665771484375,-307163.05
442,True,391,391,309,-91.8934383392334,-3486.99228515625,1297.86650390625,-259670.228125
443,True,494,494,497,346.09254455566406,-4776.4845703125,-37191.029296875,-418264.8625
444,True,352,352,761,-87.55909004211426,-5096.82587890625,-6397.727880859375,-424419.0875
445,True,244,244,193,-248.90379486083984,-1886.8244506835938,-3667.85517578125,-230197.134375
446,True,30,30,52,89.41001663208007,-2868.3761474609373,-6237.000048828125,-386741.625
447,True,221,221,256,-21.723309326171876,-3345.4555908203124,4376.862255859375,-304479.615625
448,True,16,16,14,-97.94961013793946,-3911.811181640625,-5968.612255859375,-405536.15
449,True,546,546,199,-125.27399063110352,-4205.065112304687,-516.47880859375,-562732.25
450,True,255,255,237,362.7207916259766,-2254.445935058594,6469.08515625,-331353.33125
451,True,611,611,709,87.83355464935303,-3379.337646484375,13570.3373046875,-482144.2375
452,True,564,564,411,-508.57882232666014,-2768.682019042969,44271.57421875,-211919.55625
453,True,442,442,863,951.3151336669922,-3322.007373046875,10743.498046875,-389961.7125
454,True,721,721,892,329.4132797241211,-3072.780810546875,-14688.1154296875,-332761.8875
455,True,105,105,356,44.30350799560547,-2414.7373779296877,3924.6328125,-295802.99375
456,True,914,914,864,364.5294158935547,-5508.490625,2565.510363769531,-339795.58125
457,True,357,357,382,367.1607635498047,-3359.033544921875,547.534130859375,-224680.890625
458,True,75,75,311,152.2295120239258,-4144.44775390625,-1668.104296875,-245524.309375
459,True,381,381,357,-25.45855951309204,-2297.05595703125,8844.24619140625,-413672.5625
460,True,940,940,474,-94.64646682739257,-2916.1987060546876,-13975.188671875,-332715.53125
461,True,474,474,464,-42.73398990631104,-770.0046783447266,-39.15296630859375,-257621.80625
462,True,424,424,910,757.6525085449218,-2745.106298828125,8508.463354492187,-476342.65625
463,True,842,842,655,-13.38771686553955,-4110.259521484375,3483.469970703125,-415529.46875
464,True,809,809,666,928.4023406982421,-2673.6657470703126,92403.60703125,-288677.159375
465,True,597,597,650,-1014.4040924072266,-4972.781298828125,-11608.35341796875,-329781.50625
466,True,881,881,617,1.514779281616211,-13257.42255859375,-31167.8578125,-933650.5
467,True,524,524,778,-6576.928051757813,-2429.9913330078125,-113994.709375,-196741.36875
468,True,146,146,99,-38.50946197509766,-2312.3012451171876,27811.0880859375,-218368.721875
469,True,564,564,765,322.4440856933594,-3060.6385009765627,6182.59228515625,-239825.64375
470,True,401,401,412,98.2040885925293,-3728.1036376953125,2174.8051513671876,-418044.31875
471,True,629,629,623,-8359.383435058593,-2573.4792297363283,56778.417578125,-565805.88125
472,True,386,386,452,312.3165313720703,-2661.951953125,36537.564624023435,-258187.496875
473,True,945,945,470,226.23879776000976,-2246.3512451171873,15158.042724609375,-430073.8375
474,True,96,96,93,-0.13087806701660157,-2138.773962402344,671.75693359375,-296521.71875
475,True,559,559,503,-1349.6325073242188,-4075.9048828125,18506.27578125,-353129.875
476,True,787,787,748,-283.0374389648438,-2418.9748046875,-36646.0234375,-506022.0875
477,True,87,87,770,-116.20609664916992,-5075.550048828125,1378.9701782226562,-295890.14375
478,True,254,254,246,169.80719299316405,-2200.29873046875,1252.7766544342041,-218708.5625
479,True,957,957,711,287.7165416717529,-4248.454028320312,8620.70322265625,-725159.7125
480,True,2,2,36,-89.65647563934326,-2529.79716796875,10923.90625,-442722.225
481,True,461,461,433,-200.16746559143067,-1987.3762573242188,-13840.61376953125,-188034.35625
482,True,992,992,643,63.51285018920898,-2219.929821777344,587.05087890625,-556045.0875
483,True,194,194,230,155.47949256896973,-1662.4877319335938,11240.504931640626,-240027.653125
484,True,244,244,171,-116.7474536895752,-3477.2294921875,415.8156494140625,-423579.2375
485,True,384,384,134,548.3076103210449,-2350.33857421875,183.7748046875,-403216.68125
486,True,918,918,938,-353.7460220336914,-5446.655859375,17829.9970703125,-541189.40625
487,True,289,289,185,-115.25978527069091,-4120.880078125,-2491.088098144531,-483057.93125
488,True,303,303,64,-45.21769332885742,-1695.1927368164063,1954.160888671875,-315568.4375
489,True,277,277,298,33.012823486328124,-1417.112255859375,-212.3345703125,-292434.896875
490,True,568,568,731,1242.151808166504,-2471.0302734375,-19656.39091796875,-550234.80625
491,True,889,889,700,25.971218490600585,-4148.987158203125,222.73892211914062,-466755.4125
492,True,470,470,636,-9219.088256835938,-11615.2814453125,-84438.6234375,-829371.5125
493,True,129,129,130,109.980419921875,-1655.8784423828124,4009.318408203125,-228991.81875
494,True,153,153,231,-672.0584251403809,-2270.2321533203126,14363.64365234375,-349216.53125
495,True,437,437,807,11.871324443817139,-6263.87939453125,-5894.001171875,-676810.7
496,True,209,209,253,-345.93048095703125,-3871.98779296875,-16309.238671875,-275057.34375
497,True,363,363,310,2146.0256103515626,-1943.1991333007813,63127.25234375,-204991.8625
498,True,605,605,794,1329.009831237793,-3900.95634765625,-19816.4779296875,-171069.30625
499,True,541,541,828,-80.18663330078125,-5267.719775390625,48905.066015625,-561299.375
